lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
1.0172413793103448,3.038793342009327,13.72032682533251,0.5998904287744498,0.9285714285714286,0.7361111111111112,0.7123287671232876,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.017.png
1.0655172413793104,3.1099213721435652,14.472994828038566,0.613790951461876,0.9285714285714286,0.75,0.7222222222222223,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.066.png
1.113793103448276,3.176377170406928,15.2216807271701,0.5689231918520897,0.8928571428571429,0.7361111111111112,0.6944444444444445,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.114.png
1.1620689655172414,3.2369049670325003,15.952664795689078,0.5689231918520897,0.8928571428571429,0.7361111111111112,0.6944444444444445,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.162.png
1.210344827586207,3.292316669173446,16.668211660071726,0.5380396235295878,0.8571428571428571,0.7361111111111112,0.676056338028169,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.210.png
1.2586206896551726,3.342331456580599,17.359496443008602,0.5072036910611235,0.8214285714285714,0.7361111111111112,0.6571428571428571,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.259.png
1.306896551724138,3.389001893147023,18.042508930004892,0.4602757000433994,0.75,0.75,0.6268656716417911,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.307.png
1.3551724137931036,3.4304948770313954,18.691571817405066,0.4446933482104833,0.7142857142857143,0.7638888888888888,0.6153846153846154,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.355.png
1.403448275862069,3.467138359861013,19.30394423026002,0.4446933482104833,0.7142857142857143,0.7638888888888888,0.6153846153846154,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.403.png
1.4517241379310346,3.501193488156378,19.900951234732908,0.4446933482104833,0.7142857142857143,0.7638888888888888,0.6153846153846154,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.452.png
1.5,3.5337200643029054,20.496278717111892,0.4446933482104833,0.7142857142857143,0.7638888888888888,0.6153846153846154,experiment_logs/n_10_scale_1.0\sparsity_patterns_lambda_1.500.png
