lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
1.2137931034482758,5.748181772538159,51.472197230414054,0.7070225008905148,0.8522727272727273,0.9482758620689655,0.7317073170731707,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.214.png
1.2793103448275862,5.864416614165091,54.31326176045086,0.7033865410389398,0.8522727272727273,0.9470443349753694,0.7281553398058253,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.279.png
1.3448275862068966,5.972530950103493,57.15110722358537,0.7070225008905148,0.8522727272727273,0.9482758620689655,0.7317073170731707,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.345.png
1.410344827586207,6.073401971455247,59.97610512625549,0.7069484959630508,0.8409090909090909,0.9507389162561576,0.7326732673267327,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.410.png
1.475862068965517,6.167773735447263,62.796346796824494,0.7032100156246552,0.8295454545454546,0.9519704433497537,0.73,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.476.png
1.5413793103448274,6.254935205360796,65.57875696323374,0.7072938750310759,0.8181818181818182,0.9556650246305419,0.7346938775510203,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.541.png
1.6068965517241378,6.336222069752082,68.3382312655295,0.6844308776738948,0.7840909090909091,0.9556650246305419,0.7150259067357512,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.607.png
1.6724137931034482,6.410894318181493,71.03588097889977,0.6847771347668913,0.7727272727272727,0.958128078817734,0.7157894736842105,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.672.png
1.7379310344827585,6.480808350483614,73.69872477390487,0.6811501943143742,0.7613636363636364,0.9593596059113301,0.7127659574468085,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.738.png
1.803448275862069,6.545697145533123,76.31206390831446,0.6775461980142095,0.75,0.9605911330049262,0.7096774193548386,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.803.png
1.8689655172413793,6.607170387034813,78.91968579345361,0.6697214505712779,0.7386363636363636,0.9605911330049262,0.7027027027027026,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.869.png
1.9344827586206894,6.664580379859077,81.47748418345978,0.6660992593184596,0.7272727272727273,0.9618226600985221,0.6994535519125683,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.934.png
2.0,6.718665878926231,84.01449975462249,0.662502307172846,0.7159090909090909,0.9630541871921182,0.6961325966850829,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_2.000.png
